institutionCode,DayEventDate,MonthEventDate,YearEventData,Year_description,occurrenceID,Acronym,Catalogue number,genus,GBIF tax ID,scientificName_accepted,scientificNameAuthorship,taxonID,kingdom,scientificName,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,decimalLatitude,decimalLongitude,eventDate,Reference,Familia
Ugent,05,05,1994,unknown,Ugent:UGMD:103113,UGMD,103113,Acrobeles,136428744,"Acrobeles emmatus Shahina, 1997","Shahina, 1997",7024882,Animalia,"Acrobeles emmatus Shahina, 1997 (Animalia)",ZIRUG3113,5,  Paratype ,2 females,"Valle de la
Luna, San Juan Province, Argentina",Argentina,,,,,Cephalobidae
Ugent,05,05,1994,unknown,Ugent:UGMD:103114,UGMD,103114,Acrobeles,136428744,"Acrobeles emmatus Shahina, 1997","Shahina, 1997",7024882,Animalia,"Acrobeles emmatus Shahina, 1997 (Animalia)",ZIRUG3114,5,  Paratype ,2 females,"Valle de la
Luna, San Juan Province, Argentina",Argentina,,,,,Cephalobidae
Ugent,,,,unknown,Ugent:UGMD:103121,UGMD,103121,Criconema,,,,,,Criconema quercum,ZIRUG3121,,,,,,,,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:103122,UGMD,103122,Criconema,,,,,,Criconema quercum,ZIRUG3122,,,,,,,,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:103123,UGMD,103123,Criconema,,,,,,Criconema quercum,ZIRUG3123,,,,,,,,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:103124,UGMD,103124,Criconema,,,,,,Criconema quercum,ZIRUG3124,,,,,,,,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:103125,UGMD,103125,Criconema,,,,,,Criconema quercum,ZIRUG3125,,,,,,,,,,Criconematidae
Ugent,,,,,Ugent:UGMD:103126,UGMD,103126,Neolobrocriconema,,,,,,Neolobrocriconema kieje,ZIRUG3126,,,,,,,,,,Criconematidae
Ugent,,,,,Ugent:UGMD:103127,UGMD,103127,Neolobrocriconema,,,,,,Neolobrocriconema kieje,ZIRUG3127,,,,,,,,,,Criconematidae
Ugent,,,,,Ugent:UGMD:103128,UGMD,103128,Neolobrocriconema,,,,,,Neolobrocriconema kieje,ZIRUG3128,,,,,,,,,,Criconematidae
Ugent,,,,,Ugent:UGMD:103129,UGMD,103129,Neolobrocriconema,,,,,,Neolobrocriconema kieje,ZIRUG3129,,,,,,,,,,Criconematidae
Ugent,10,12,1971,1971,Ugent:UGMD:103130,UGMD,103130,Meloinema,136431703,"Meloinema kerongense Choi & Geraert, 1974","Choi & Geraert, 1974",7024756,Animalia,"Meloinema kerongense Choi & Geraert, 1974 (Animalia)",ZIRUG3130,18,,,,South Korea,,,1971-12-09T23:00:00Z,,
Ugent,,,,unknown,Ugent:UGMD:103131,UGMD,103131,preparaat afwezig,,,,,,preparaat afwezig,ZIRUG3131,,,,,,,,,,
Ugent,10,12,1971,1971,Ugent:UGMD:103132,UGMD,103132,Meloinema,136431703,"Meloinema kerongense Choi & Geraert, 1974","Choi & Geraert, 1974",7024756,Animalia,"Meloinema kerongense Choi & Geraert, 1974 (Animalia)",ZIRUG3132,1,,,,South Korea,,,1971-12-09T23:00:00Z,,
Ugent,10,12,1971,1971,Ugent:UGMD:103133,UGMD,103133,Meloinema,136431703,"Meloinema kerongense Choi & Geraert, 1974","Choi & Geraert, 1974",7024756,Animalia,"Meloinema kerongense Choi & Geraert, 1974 (Animalia)",ZIRUG3133,1,,,,South Korea,,,1971-12-09T23:00:00Z,,
Ugent,10,12,1971,1971,Ugent:UGMD:103134,UGMD,103134,Meloidogyne,143110086,Meloidogyne,,2283979,Animalia,Meloidogyne (Animalia),ZIRUG3134,1,,,,South Korea,,,1971-12-09T23:00:00Z,,Meloidogynidae
Ugent,10,12,1971,1971,Ugent:UGMD:103135,UGMD,103135,Meloidogyne,143110086,Meloidogyne,,2283979,Animalia,Meloidogyne (Animalia),ZIRUG3135,2,,,,South Korea,,,1971-12-09T23:00:00Z,,Meloidogynidae
Ugent,10,12,1971,1971,Ugent:UGMD:103136,UGMD,103136,Meloidogyne,143110086,Meloidogyne,,2283979,Animalia,Meloidogyne (Animalia),ZIRUG3136,1,,,,South Korea,,,1971-12-09T23:00:00Z,,Meloidogynidae
Ugent,10,12,1971,1971,Ugent:UGMD:103137,UGMD,103137,Meloidogyne,143110086,Meloidogyne,,2283979,Animalia,Meloidogyne (Animalia),ZIRUG3137,,,,,South Korea,,,1971-12-09T23:00:00Z,,Meloidogynidae
Ugent,10,12,1971,1971,Ugent:UGMD:103138,UGMD,103138,Meloidogyne,143110086,Meloidogyne,,2283979,Animalia,Meloidogyne (Animalia),ZIRUG3138,,,,,South Korea,,,1971-12-09T23:00:00Z,,Meloidogynidae
Ugent,,,,unknown,Ugent:UGMD:103139,UGMD,103139,preparaat afwezig,,,,,,preparaat afwezig,ZIRUG3139,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:103140,UGMD,103140,preparaat afwezig,,,,,,preparaat afwezig,ZIRUG3140,,,,,,,,,,
Ugent,8,7,1974,1974,Ugent:UGMD:103141,UGMD,103141,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3141,4,,,,,,,1974-07-07T23:00:00Z,,Neotylenchidae
Ugent,8,7,1974,1974,Ugent:UGMD:103142,UGMD,103142,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3142,4,,,,,,,1974-07-07T23:00:00Z,,Neotylenchidae
Ugent,8,7,1974,1974,Ugent:UGMD:103143,UGMD,103143,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3143,3,,,,,,,1974-07-07T23:00:00Z,,Neotylenchidae
Ugent,8,7,1974,1974,Ugent:UGMD:103144,UGMD,103144,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3144,7,,,,,,,1974-07-07T23:00:00Z,,Neotylenchidae
Ugent,,,,unknown,Ugent:UGMD:103145,UGMD,103145,leeg preparaat,143109554,Nematoda,,5967481,Animalia,Nematoda (Animalia),ZIRUG3145,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:103146,UGMD,103146,leeg preparaat,143109554,Nematoda,,5967481,Animalia,Nematoda (Animalia),ZIRUG3146,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:103147,UGMD,103147,leeg preparaat,143109554,Nematoda,,5967481,Animalia,Nematoda (Animalia),ZIRUG3147,,,,,,,,,,
Ugent,5,7,1974,1974,Ugent:UGMD:103148,UGMD,103148,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3148,1,,,,,,,1974-07-04T23:00:00Z,,Neotylenchidae
Ugent,5,7,1974,1974,Ugent:UGMD:103149,UGMD,103149,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3149,1,,,,,,,1974-07-04T23:00:00Z,,Neotylenchidae
Ugent,5,7,1974,1974,Ugent:UGMD:103150,UGMD,103150,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3150,1,,,,,,,1974-07-04T23:00:00Z,,Neotylenchidae
Ugent,5,7,1974,1974,Ugent:UGMD:103151,UGMD,103151,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3151,1,,,,,,,1974-07-04T23:00:00Z,,Neotylenchidae
Ugent,5,7,1974,1974,Ugent:UGMD:103152,UGMD,103152,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3152,1,,,,,,,1974-07-04T23:00:00Z,,Neotylenchidae
Ugent,9,7,1974,1974,Ugent:UGMD:103153,UGMD,103153,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3153,2,,,,,,,1974-07-08T23:00:00Z,,Neotylenchidae
Ugent,9,7,1974,1974,Ugent:UGMD:103154,UGMD,103154,Deladenus,142898312,Deladenus,,2284004,Animalia,Deladenus (Animalia),ZIRUG3154,4,,,,,,,1974-07-08T23:00:00Z,,Neotylenchidae
Ugent,31,1,1974,1974,Ugent:UGMD:103155,UGMD,103155,Helicotylenchus,143110083,Helicotylenchus,,2284094,Animalia,Helicotylenchus (Animalia),ZIRUG3155,13,,,,,,,1974-01-30T23:00:00Z,,Hoplolaimidae
Ugent,4,1,1974,1974,Ugent:UGMD:103156,UGMD,103156,Helicotylenchus,143110083,Helicotylenchus,,2284094,Animalia,Helicotylenchus (Animalia),ZIRUG3156,10,,,,Turkey,38.963745,35.243322,1974-01-03T23:00:00Z,,Hoplolaimidae
Ugent,,,,,Ugent:UGMD:103157,UGMD,103157,Paratylenchus,140795503,"Paratylenchus cf. projectus Jenkins, 1956","Jenkins, 1956",5798290,Animalia,"Paratylenchus projectus Jenkins, 1956 (Animalia)",ZIRUG3157,4,,,,,,,,,Tylenchulidae
Ugent,1,2,1974,1974,Ugent:UGMD:103158,UGMD,103158,Pratylenchus,143110092,Pratylenchus,,2284120,Animalia,Pratylenchus (Animalia),ZIRUG3158,12,,,,Turkey,38.963745,35.243322,1974-01-31T23:00:00Z,,Pratylenchidae
Ugent,,,,,Ugent:UGMD:103159,UGMD,103159,Pratylenchus,136513666,"Pratylenchus pseudopratensis Seinhorst, 1968","Seinhorst, 1968",4556349,Animalia,"Pratylenchus pseudopratensis Seinhorst, 1968 (Animalia)",ZIRUG3159,7,,,,,,,,,Pratylenchidae
Ugent,,,,,Ugent:UGMD:103160,UGMD,103160,Pratylenchus,136513666,"Pratylenchus pseudopratensis Seinhorst, 1968","Seinhorst, 1968",4556349,Animalia,"Pratylenchus pseudopratensis Seinhorst, 1968 (Animalia)",ZIRUG3160,17,,,,,,,,,Pratylenchidae
Ugent,,,,unknown,Ugent:UGMD:103161,UGMD,103161,Tylenchorhynchus,143110073,Tylenchorhynchus,,2283943,Animalia,Tylenchorhynchus (Animalia),ZIRUG3161,16,,,,,,,,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:103162,UGMD,103162,preparaat afwezig,,,,,,preparaat afwezig,ZIRUG3162,,,,,,,,,,
Ugent,,,,unknown,Ugent:UGMD:103163,UGMD,103163,Rotylenchus,136259764,"Rotylenchus buxophilus Golden, 1956","Golden, 1956",2284118,Animalia,"Rotylenchus buxophilus Golden, 1956 (Animalia)",ZIRUG 3163,9,,,,,,,,,Hoplolaimidae
Ugent,,,,unknown,Ugent:UGMD:103164,UGMD,103164,Nothocriconema,,,,,,Nothocriconema mutabile,ZIRUG3164,4,,,,,,,,,Criconematidae
Ugent,,,,1974,Ugent:UGMD:103165,UGMD,103165,Criconemoides,142898308,Criconemoides,,2284060,Animalia,Criconemoides (Animalia),ZIRUG3165,6,,,,,,,,,Criconematidae
Ugent,,,,unknown,Ugent:UGMD:103166,UGMD,103166,Tylenchorhynchus,143110073,Tylenchorhynchus,,2283943,Animalia,Tylenchorhynchus (Animalia),ZIRUG3166,9,,,,,,,,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:103167,UGMD,103167,Merlinius,136431622,"Merlinius nanus (Allen, 1955)","Allen, 1955",4556195,Animalia,"Merlinius nanus  (Allen, 1955) (Animalia)",ZIRUG3167,6,,,,,,,,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:103168,UGMD,103168,Merlinius,136431622,"Merlinius nanus (Allen, 1955)","Allen, 1955",4556195,Animalia,"Merlinius nanus  (Allen, 1955) (Animalia)",ZIRUG3168,4,,,,,,,,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:103169,UGMD,103169,Tylenchus,143110101,Tylenchus,,4281839,Animalia,Tylenchus (Animalia),ZIRUG3169,9,,,,,,,,,Tylenchidae
Ugent,,,,unknown,Ugent:UGMD:103170,UGMD,103170,Helicotylenchus,135308416,"Helicotylenchus pseudorobustus (Steiner, 1914)"," (Steiner, 1914)",4556515,Animalia,"Helicotylenchus pseudorobustus  (Steiner, 1914) (Animalia)",ZIRUG3170,13,,,,,,,,,Hoplolaimidae
Ugent,16,4,1972,1972,Ugent:UGMD:103171,UGMD,103171,Merlinius,,,,,,Merlinius pseudonanus,ZIRUG3171,6,,,,,,,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,1972,Ugent:UGMD:103172,UGMD,103172,Merlinius,,,,,,Merlinius pseudonanus,ZIRUG3172,3,,,,,,,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,28,7,1972,1972,Ugent:UGMD:103173,UGMD,103173,Merlinius,136431622,"Merlinius nanus (Allen, 1955)","Allen, 1955",4556195,Animalia,"Merlinius nanus  (Allen, 1955) (Animalia)",ZIRUG3173,5,,,,,,,1972-07-27T23:00:00Z,,Belonolaimidae
Ugent,28,7,1972,1972,Ugent:UGMD:103174,UGMD,103174,Merlinius,136431622,"Merlinius nanus (Allen, 1955)","Allen, 1955",4556195,Animalia,"Merlinius nanus  (Allen, 1955) (Animalia)",ZIRUG3174,5,,,,,,,1972-07-27T23:00:00Z,,Belonolaimidae
Ugent,28,7,1972,1972,Ugent:UGMD:103175,UGMD,103175,Merlinius,136431622,"Merlinius nanus (Allen, 1955)","Allen, 1955",4556195,Animalia,"Merlinius nanus  (Allen, 1955) (Animalia)",ZIRUG3175,5,,,,,,,1972-07-27T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,1972,Ugent:UGMD:103176,UGMD,103176,Merlinius,136431622,"Merlinius nanus (Allen, 1955)","Allen, 1955",4556195,Animalia,"Merlinius nanus  (Allen, 1955) (Animalia)",ZIRUG3176,4,,,,,,,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,1972,Ugent:UGMD:103177,UGMD,103177,Tylenchorhynchus,136513774,"Tylenchorhynchus parvus Allen, 1955","Allen, 1955",4556235,Animalia,"Tylenchorhynchus parvus Allen, 1955 [=> Bitylenchus parvus (Allen, 1955)] (Animalia)",ZIRUG3177,5,,,,,,,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,1972,Ugent:UGMD:103178,UGMD,103178,Merlinius,136513532,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976","Saltukoglu, Geraert & Coomans, 1976",7023569,Animalia,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976 (Animalia)",ZIRUG3178,4,,,,,,,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,1972,Ugent:UGMD:103179,UGMD,103179,Merlinius,136513532,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976","Saltukoglu, Geraert & Coomans, 1976",7023569,Animalia,"Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976 (Animalia)",ZIRUG3179,1,,,,,,,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,16,4,1972,1972,Ugent:UGMD:103180,UGMD,103180,Tylenchorhynchus,136513774,"Tylenchorhynchus parvus Allen, 1955","Allen, 1955",4556235,Animalia,"Tylenchorhynchus parvus Allen, 1955 [=> Bitylenchus parvus (Allen, 1955)] (Animalia)",ZIRUG3180,6,,,,,,,1972-04-15T23:00:00Z,,Belonolaimidae
Ugent,,,,1973,Ugent:UGMD:103181,UGMD,103181,Tylenchorhynchus,136206729,"Tylenchorhynchus maximus Allen, 1955","Allen, 1955",2283944,Animalia,"Tylenchorhynchus maximus Allen, 1955 (Animalia)",ZIRUG3181,7,,,,Turkey,,,,,Belonolaimidae
Ugent,,,,1973,Ugent:UGMD:103182,UGMD,103182,Tylenchorhynchus,136206729,"Tylenchorhynchus maximus Allen, 1955","Allen, 1955",2283944,Animalia,"Tylenchorhynchus maximus Allen, 1955 (Animalia)",ZIRUG3182,8,,,,Turkey,,,,,Belonolaimidae
Ugent,,,,1973,Ugent:UGMD:103183,UGMD,103183,Trophurus,135854814,Trophurus imperialis,,2284144,Animalia,Trophurus imperialis (Animalia),ZIRUG3183,6,,,,Turkey,,,,,Belonolaimidae
Ugent,,,,1973,Ugent:UGMD:103184,UGMD,103184,Trophurus,135854814,Trophurus imperialis,,2284144,Animalia,Trophurus imperialis (Animalia),ZIRUG3184,5,,,,Turkey,,,,,Belonolaimidae
Ugent,,,,1973,Ugent:UGMD:103185,UGMD,103185,Tylenchorhynchus,136206729,"Tylenchorhynchus maximus Allen, 1955","Allen, 1955",2283944,Animalia,"Tylenchorhynchus maximus Allen, 1955 (Animalia)",ZIRUG3185,"oorspronkelijk 9, nu nog 8",,,,Turkey,,,,,Belonolaimidae
Ugent,,,,1973,Ugent:UGMD:103186,UGMD,103186,Trophurus,135854814,Trophurus imperialis,,2284144,Animalia,Trophurus imperialis (Animalia),ZIRUG3186,8, Allotype  ,,,Turkey,,,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103187,UGMD,103187,Trophurus,135854814,Trophurus imperialis,,2284144,Animalia,Trophurus imperialis (Animalia),ZIRUG3187,6,Holotype   ,,,? ?,,,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103188,UGMD,103188,Merlinius,,,,,,Merlinius macrurus,ZIRUG3188,9,,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103189,UGMD,103189,Merlinius,136602307,"Merlinius camelliae Kheiri, 1972","Kheiri, 1972",4556225,Animalia,"Merlinius camelliae Kheiri, 1972 [=> Nagelus camelliae (Kheiri, 1972)] (Animalia)",ZIRUG3189,8,,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103190,UGMD,103190,Merlinius,,,,,,Merlinius macrurus,ZIRUG3190,2,,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103191,UGMD,103191,Merlinius,,,,,,Merlinius macrurus,ZIRUG3191,9,,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103192,UGMD,103192,Merlinius,,,,,,Merlinius macrurus,ZIRUG3192,5,,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103193,UGMD,103193,Merlinius,,,,,,Merlinius macrurus,ZIRUG3193,9,,,,,,,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103194,UGMD,103194,Merlinius,,,,,,Merlinius macrurus,ZIRUG3194,6,,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103195,UGMD,103195,Merlinius,,,,,,Merlinius macrurus,ZIRUG3195,5,,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,,Ugent:UGMD:103196,UGMD,103196,Merlinius,,,,,,Merlinius macrurus,ZIRUG3196,6,Holotype   ,,Maltepe,Turkey,38.963745,35.243322,,,Belonolaimidae
Ugent,,,,unknown,Ugent:UGMD:103197,UGMD,103197,Tylenchus,143110101,Tylenchus,,4281839,Animalia,Tylenchus (Animalia),ZIRUG3197,6,,,Maltepe,Turkey,38.963745,35.243322,,,Tylenchidae
Ugent,,,,unknown,Ugent:UGMD:103198,UGMD,103198,Tylenchus,143110101,Tylenchus,,4281839,Animalia,Tylenchus (Animalia),ZIRUG3198,5,,,Maltepe,Turkey,38.963745,35.243322,,,Tylenchidae
Ugent,,,,unknown,Ugent:UGMD:103199,UGMD,103199,Aprutides,135506198,"Aprutides guidettii Scognamiglio, 1974","Scognamiglio, 1974",,Animalia,"Aprutides guidettii Scognamiglio, 1974 (Animalia)",ZIRUG3199,9,,,,,,,,,Seinuridae
Ugent,,,,unknown,Ugent:UGMD:103200,UGMD,103200,Aprutides,135506198,"Aprutides guidettii Scognamiglio, 1974","Scognamiglio, 1974",,Animalia,"Aprutides guidettii Scognamiglio, 1974 (Animalia)",ZIRUG3200,6,,,,,,,,,Seinuridae
Ugent,,,,,Ugent:UGMD:103201,UGMD,103201,Aprudites,,,,,,Aprudites guidetti,ZIRUG3201,niets herkenbaar gevonden,,,grass K. Maltepe ,Turkey,38.963745,35.243322,,,Aphelenchoididae
Ugent,,,,,Ugent:UGMD:103202,UGMD,103202,Aprudites,,,,,,Aprudites guidetti,ZIRUG3202,niets herkenbaar gevonden,,,grass K. Maltepe ,Turkey,38.963745,35.243322,,,Aphelenchoididae
Ugent,,,,,Ugent:UGMD:103203,UGMD,103203,Aprudites,,,,,,Aprudites guidetti,ZIRUG3203,niets herkenbaar gevonden,,,grass K. Maltepe ,Turkey,38.963745,35.243322,,,Aphelenchoididae
Ugent,,,,,Ugent:UGMD:103204,UGMD,103204,Aprudites,,,,,,Aprudites guidetti,ZIRUG3204,"oorspr 11, maar 8 herkend in dit preparaat",,,Cimen I; Maltepe ,Turkey,38.963745,35.243322,,,Aphelenchoididae
Ugent,,,,,Ugent:UGMD:103205,UGMD,103205,Aprudites,,,,,,Aprudites guidetti,ZIRUG3205,"oorspr 9, maar 6 herkend in dit preparaat",,,Cimen I; Goztepe ,Turkey,38.963745,35.243322,,,Aphelenchoididae
Ugent,,,,,Ugent:UGMD:103206,UGMD,103206,Aprudites,,,,,,Aprudites guidetti,ZIRUG3206,"oorspr 7, maar 6 herkend in dit preparaat",,,Cimen II; Camlica ,Turkey,38.963745,35.243322,,,Aphelenchoididae
Ugent,,,,unknown,Ugent:UGMD:103207,UGMD,103207,Macrolaimus,135554255,"Macrolaimus hamatus Thorne, 1937","Thorne, 1937",5188644,Animalia,"Macrolaimus hamatus Thorne, 1937 (Animalia)",ZIRUG3207,5,,,"Pine tree, K.P.U., Korea ",Korea,37.66399759999999,127.9784585,,,Panagrolaimidae
Ugent,,,,unknown,Ugent:UGMD:103208,UGMD,103208,Macrolaimus,135554255,"Macrolaimus hamatus Thorne, 1937","Thorne, 1937",5188644,Animalia,"Macrolaimus hamatus Thorne, 1937 (Animalia)",ZIRUG3208,5,,,"Pine tree, K.P.U., Korea ",Korea,37.66399759999999,127.9784585,,,Panagrolaimidae
Ugent,,,,unknown,Ugent:UGMD:103209,UGMD,103209,Neotylenchus,141498361,Neotylenchus,,2284027,Animalia,Neotylenchus (Animalia),ZIRUG3209,"op p preparaat 8 specimens aangegeven, maar er zijn er 9",,,"Pine tree, Gosan ",South Korea,,,,,Sphaerulariidae
Ugent,,,,unknown,Ugent:UGMD:103211,UGMD,103211,Bursaphelenchus,137324770,"Bursaphelenchus mucronatus Mamiya & Enda, 1978","Mamiya & Enda, 1978",5889643,,"Bursaphelenchus mucronatus Mamiya & Enda, 1978 (Life)",ZIRUG3211,maar 7 herkend,,,"Pine tree, Gosan ",South Korea,,,,,Aphelenchoididae
Ugent,1,4,1981,1976,Ugent:UGMD:103212,UGMD,103212,Amplimerlinius,,,Sidiqqi,,,Amplimerlinius sp,ZIRUG3212,5,,,"Fresonara (AL), Terreno MIS ",Korea,37.66399759999999,127.9784585,1981-03-31T22:00:00Z,,Belonolaimidae
Ugent,1,4,1981,1976,Ugent:UGMD:103213,UGMD,103213,Amplimerlinius,,,Sidiqqi,,,Amplimerlinius sp,ZIRUG3213,5,,,"Fresonara (AL), Terreno MIS ",Korea,37.66399759999999,127.9784585,1981-03-31T22:00:00Z,,Belonolaimidae
Ugent,8,3,1981,unknown,Ugent:UGMD:103214,UGMD,103214,Hololaimus?,,,,,,Hololaimus chambus,ZIRUG3214,4,,,"Behbahan, Iran/ Khazestan; Ficus Carica ",Iran,32.427908,53.688046,1981-03-07T23:00:00Z,,Hoplolaimidae
Ugent,,,,unknown,Ugent:UGMD:103215,UGMD,103215,Hirschmaniella,,,,,,Hirschmaniella imamura,ZIRUG3215,6,,,chvi verdi kara ,,,,,,Pratylenchidae
Ugent,24,9,1976,unknown,Ugent:UGMD:103216,UGMD,103216,Xiphinema,,,,,,Xiphinema radivicalis,ZIRUG3216,2,,,"Ginsen, Ganghura, ",Korea,37.66399759999999,127.9784585,1976-09-23T23:00:00Z,,Longidoridae
Ugent,4,8,1976,unknown,Ugent:UGMD:103217,UGMD,103217,Ditylenchus,135363180,"Ditylenchus destructor Thorne, 1945","Thorne, 1945",4555875,Animalia,"Ditylenchus destructor Thorne, 1945 (Animalia)",ZIRUG3217,5,,,"Ginseng, Kimpo ",Korea,37.66399759999999,127.9784585,1976-08-03T23:00:00Z,,Anguinidae
Ugent,4,8,1976,unknown,Ugent:UGMD:103218,UGMD,103218,Ditylenchus,135363180,"Ditylenchus destructor Thorne, 1945","Thorne, 1945",4555875,Animalia,"Ditylenchus destructor Thorne, 1945 (Animalia)",ZIRUG3218,6,,,"Ginseng, Kimpo ",Korea,37.66399759999999,127.9784585,1976-08-03T23:00:00Z,,Anguinidae
Ugent,4,8,1976,unknown,Ugent:UGMD:103219,UGMD,103219,Ditylenchus,135363180,"Ditylenchus destructor Thorne, 1945","Thorne, 1945",4555875,Animalia,"Ditylenchus destructor Thorne, 1945 (Animalia)",ZIRUG3219,"4 gehele, en 1 in 2 gebroken exemplaar",,,"Ginseng, Kimpo ",Korea,37.66399759999999,127.9784585,1976-08-03T23:00:00Z,,Anguinidae
Ugent,14,8,1981,unknown,Ugent:UGMD:103220,UGMD,103220,Neotylenchus,,,,,,Neotylenchus,ZIRUG3220,niets gevonden,,,"Pine tree, Gosan ",South Korea,,,1981-08-13T22:00:00Z,,Sphaerulariidae
Ugent,,,,unknown,Ugent:UGMD:103221,UGMD,103221,Paratylenchus,,,,,,Paratylenchus obtusicaudata,ZIRUG3221,5,,,,Kameroen,7.369721999999999,12.354722,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103222,UGMD,103222,Paratylenchus,,,,,,Paratylenchus obtusicaudata,ZIRUG3222,4,,,,Kameroen,7.369721999999999,12.354722,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103223,UGMD,103223,Paratylenchus,,,,,,Paratylenchus obtusicaudata,ZIRUG3223,maar 7 herkend (oorpsr. 12),,,,Kameroen,7.369721999999999,12.354722,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103224,UGMD,103224,Paratylenchus,,,,,,Paratylenchus brevicaudatum,ZIRUG3224,maar 7 herkend (oorpsr. 12),,,,,,,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103225,UGMD,103225,Paratylenchus,,,,,,Paratylenchus brevicaudatum,ZIRUG3225,4,,,,,,,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103226,UGMD,103226,Paratylenchus,,,,,,Paratylenchus obtusicaudata,ZIRUG3226,5,,,,,,,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103227,UGMD,103227,Paratylenchus,,,,,,Paratylenchus aquatica,ZIRUG3227,niets gevonden,,,,,,,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103228,UGMD,103228,Paratylenchus,,,,,,Paratylenchus aquatica,ZIRUG3228,"oorspr 4, maar smlecht 1 gebroken nematode teruggevonden",,,,,,,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103229,UGMD,103229,Paratylenchus,136606489,"Paratylenchus lepidus Raski, 1975","Raski, 1975",5777103,Animalia,"Paratylenchus lepidus Raski, 1975 (Animalia)",ZIRUG3229,6,,,Punggi ,Korea,37.66399759999999,127.9784585,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103230,UGMD,103230,Paratylenchus,136606489,"Paratylenchus lepidus Raski, 1975","Raski, 1975",5777103,Animalia,"Paratylenchus lepidus Raski, 1975 (Animalia)",ZIRUG3230,4,,,Punggi ,Korea,37.66399759999999,127.9784585,,,Tylenchulidae
Ugent,,,,unknown,Ugent:UGMD:103231,UGMD,103231,Trichodorus,,,,,,Trichodorus viruliferens,ZIRUG2131,10,,,,,,,,,Trichodoridae
